Date,Month,Year,costType,expenseType,itemVendor,Amount,createdAt,updatedAt,createdBy
11-Mar-25,Mar,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,74.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,5.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,92.05,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Mar-25,Mar,2025,Utilities,Utilities - Internet,GOOGLE *FIBER 5K33RJ 650-253-0000 CA,55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Mar-25,Mar,2025,Maintenance,Maintenance,AMAZON MKTPL*P41TV3WP3 AMZN.COM/BILLWA,106.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,28.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1881.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Mar-25,Mar,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,69.47,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Mar-25,Mar,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Mar-25,Mar,2025,Maintenance,Water Dispenser,COWAY USA LOS ANGELES CA,65.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,16.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Mar-25,Mar,2025,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,7.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Mar-25,Mar,2025,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,47.39,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Mar-25,Mar,2025,Automobile,Van Cleaning,TUTTLE CLICK CHRYSLER IRVINE CA,264.61,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Mar-25,Mar,2025,Insurance,Apartment Insurance,LEMONADE INSURANCE NEW YORK CITYNY,8.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Mar-25,Mar,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Mar-25,Mar,2025,Travel,Chef Travel,UBER TRIP* TRIP SAN FRANCISCOCA,12.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Mar-25,Mar,2025,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,59.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Mar-25,Mar,2025,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,-7.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Mar-25,Mar,2025,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,-28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1706.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Mar-25,Mar,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,79.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,143.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Mar-25,Mar,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Mar-25,Mar,2025,Marketing,FB Marketing,FACEBK *7EA6CMUGM2 6505434800 CA,29.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,214.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Mar-25,Mar,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,78.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Mar-25,Mar,2025,Bank Fees,Bank Fees,FINANCE CHARGE,116.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Mar-25,Mar,2025,Bank Fees,Bank Fees,FINANCE CHARGE,18.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,Mar,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,78.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,Mar,2025,Maintenance,Equipment,ACTION SALES CITY OF INDUSCA,663.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,Mar,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,7.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,373.04,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,412.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Mar-25,Mar,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,65.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Mar-25,Mar,2025,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,61.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Mar-25,Mar,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,948.65,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Mar-25,Mar,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.05,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Apr-25,Apr,2025,Maintenance,Pest control,ORKIN LLC 002 ATLANTA GA,150,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Apr-25,Apr,2025,Marketing,Yelp Marketing,YELPINC* 855-380-9357 SAN FRANCISCOCA,210,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Apr-25,Apr,2025,Misc,Misc,PNS*ARM SOLUTIONS CAMARILLO CA,106.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Apr-25,Apr,2025,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICA 848-219-8004 NJ,1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Apr-25,Apr,2025,Maintenance,Knife Sharping,COZZINI BROS INC CHICAGO IL,142.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Apr-25,Apr,2025,Maintenance,Knife Sharping,COZZINI BROS INC CHICAGO IL,251.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,76.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1740.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Apr-25,Apr,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Apr-25,Apr,2025,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,240,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,296.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Apr-25,Apr,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,54.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,87.11,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,12.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1936.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,69.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Apr-25,Apr,2025,Utilities,Utilities - Internet,GOOGLE *FIBER 2SZBKZ 650-253-0000 CA,55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Apr-25,Apr,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Apr-25,Apr,2025,Maintenance,Water Dispenser,COWAY USA LOS ANGELES CA,65.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Apr-25,Apr,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,145.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,83.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Apr-25,Apr,2025,Insurance,Apartment Insurance,LEMONADE INSURANCE NEW YORK CITYNY,8.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1473.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Apr-25,Apr,2025,Maintenance,Maintenance,THE HOME DEPOT #6628 LAGUNA HILLS CA,6.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Apr-25,Apr,2025,Maintenance,Certification,NTLREST SERVSAFE CHICAGO IL,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Apr-25,Apr,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Apr-25,Apr,2025,Bank Fees,Bank Fees,** LATE CHARGE,39,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Apr-25,Apr,2025,Maintenance,Equipment,ACTION SALES CITY OF INDUSCA,8.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Apr-25,Apr,2025,Maintenance,Maintenance,RIVERA FOOD SERVICE TUSTIN CA,56.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,77.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Apr-25,Apr,2025,Maintenance,Maintenance,THE HOME DEPOT #6628 LAGUNA HILLS CA,24.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Apr-25,Apr,2025,Bank Fees,Bank Fees,FINANCE CHARGE,107.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,Apr,2025,Maintenance,Maintenance,AMAZON MKTPL*P61D60XF3 AMZN.COM/BILLWA,23.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,Apr,2025,Maintenance,Pest control,ORKIN LLC 002 ATLANTA GA,150,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT ANAHEIM CA,121.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,Apr,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1989.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,Apr,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Apr-25,Apr,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,80.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Apr-25,Apr,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,108.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT ANAHEIM CA,190.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1451.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-May-25,May,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,81.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,865.04,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-May-25,May,2025,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,243.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-May-25,May,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,98.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-May-25,May,2025,Marketing,Yelp Marketing,YELPINC* 855-380-9357 SAN FRANCISCOCA,210,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-May-25,May,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,66.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,191.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1283.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT WALNUT CA,264.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-May-25,May,2025,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,61.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-May-25,May,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,85.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-May-25,May,2025,Maintenance,Water Dispenser,COWAY USA LOS ANGELES CA,65.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-May-25,May,2025,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,73.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,337.79,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-May-25,May,2025,Utilities,Utilities - Internet,GOOGLE *FIBER G7H72V 650-253-0000 CA,55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-May-25,May,2025,Automobile,Van Gas,SHELL OIL 10007964009 LAGUNA HILLS CA,96.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-May-25,May,2025,Misc,Food tasting,IN-N-OUT LAGUNA HILLS LAGUNA HILLS CA,16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1385.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-May-25,May,2025,Travel,Chef Travel,UBER *TRIP 8005928996 CA,31.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-May-25,May,2025,Food Cost,Groceries,RESTAURANT DEPOT ANAHEIM CA,915.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-May-25,May,2025,Travel,Chef Travel,UBER *TRIP 8005928996 CA,23.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-May-25,May,2025,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,79.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-May-25,May,2025,Insurance,Apartment Insurance,LEMONADE INSURANCE NEW YORK CITYNY,8.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-May-25,May,2025,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-May-25,May,2025,Marketing,STAR Digital Marketing,IN *STAR DIGITAL MEDIA 848-2198004 NJ,333,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-May-25,May,2025,Marketing,India marketing,ZELLE TO PROAXIVE ON 05/21 REF #RP0YV29TLD PROAXIVE CONSULTING,2250,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-25,May,2025,Food Cost,Goat Meat,Aladdin,2309.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-25,May,2025,Food Cost,Groceries,Sukh Inc,461.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-25,May,2025,Food Cost,Chicken Meat,Bayfoods,397.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-May-25,May,2025,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 250521 X12089100034096 PRNG RESTO LLC,69.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-25,May,2025,Food Cost,Groceries,Singla Spices,775.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-25,May,2025,Insurance,Van Insurance,MERCURY INS PAYMENT 000000 1000551088-9067 PRNG RESTO LLC,229,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,May,2025,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 PRNG RESTO LLC,1499.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,May,2025,Food Cost,Groceries,United Inc,172.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,May,2025,Food Cost,Chicken Meat,Bayfoods,670.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,May,2025,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 250523 1726646520 301601474282801902,1404.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,May,2025,Automobile,Van Payment,WELLS FARGO AUTO DRAFT 250524 518452242600 RINDA K SAMA,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-25,May,2025,Food Cost,Goat Meat,Aladdin,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-25,May,2025,Food Cost,Toast Fees,"BUSINESS TO BUSINESS ACH Toast, Inc Toast, Inc ST-S8R2F8T7A7Q7 TOAST INC",405.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-25,May,2025,Food Cost,Groceries,Singla Spices,1146.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-25,May,2025,Food Cost,Chicken Meat,Bayfoods,242.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,537.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jun-25,Jun,2025,Food Cost,Containers,ZELLE TO ASPIC ASPIC ORIGINAL ON 06/02 REF #RP0YW9PTWB SO21002,890,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,718.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-25,Jun,2025,Rent,Apartment Rent,Dana at Los Oliv WEB PMTS 060325 Q944YD PRNG Resto LLC,3669.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-25,Jun,2025,Rent,Restaurant-Rent,Irvine Company L WEB PMTS 060325 S3W4G1 PRNG Resto LLC,8870.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-25,Jun,2025,Food Cost,Groceries,ZELLE TO GOURMETWALA ON 06/03 REF #RP0YWDK8QJ INV 103983,1627,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-25,Jun,2025,Food Cost,Groceries,Sukh Inc,690.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-25,Jun,2025,Food Cost,Goat Meat,Aladdin,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jun-25,Jun,2025,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 060425 12281600000956X PRNG RESTO LLC,766.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jun-25,Jun,2025,Food Cost,Groceries,Singla Spices,700.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jun-25,Jun,2025,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 250606 X12285900051991 PRNG RESTO LLC,67.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,538,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,408,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jun-25,Jun,2025,Utilities,Dishwasher,Autochlor,571.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jun-25,Jun,2025,Insurance,Restaurant-Insurance,MIDVALEINDEMNITY HOMESITE M121071033374 PRNG RESTO LLC,885.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-25,Jun,2025,Food Cost,Groceries,SJ Distributors,230.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,685.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-25,Jun,2025,Food Cost,Groceries,Sukh Inc,360.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-25,Jun,2025,Food Cost,Goat Meat,Aladdin,1145.31,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,752,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-25,Jun,2025,Utilities,Utilities - Electricity,SO CAL EDISON CO BILL PAYMT 250612 700770241072 CHOUTAKURI KAVITHA,189.54,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,798,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jun-25,Jun,2025,Food Cost,Containers,ZELLE TO ASPIC ASPIC ORIGINAL ON 06/16 REF #RP0YXPK436 SO 21469,590,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jun-25,Jun,2025,Food Cost,Groceries,ZELLE TO NCG TRADING LLC ON 06/16 REF #RP0YXP7GVV INV 2003,2455.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jun-25,Jun,2025,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 250617 0545483178 301601474284002046,39.51,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,Jun,2025,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 250620 X12460100040271 PRNG RESTO LLC,69.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,Jun,2025,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 061825 12456600008799X PRNG RESTO LLC,1032.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,153.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,340,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,Jun,2025,Marketing,India marketing,ZELLE TO PROAXIVE ON 06/20 REF #RP0YY2ZNQ2,2950,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,340,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-25,Jun,2025,Food Cost,Groceries,Sukh Inc,116.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-25,Jun,2025,Food Cost,Groceries,ZELLE TO INDIA TREAT FOODS ON 06/23 REF #RP0YYC7F4S INV 1017,1101.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-25,Jun,2025,Food Cost,Groceries,ZELLE TO SJ DISTRIBUTORS LLC ON 06/21 REF #RP0YY6XH6P INV 97264680,196.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-25,Jun,2025,Insurance,Van Insurance,MERCURY INS PAYMENT 000000 1000552034-3704 PRNG RESTO LLC,229,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-25,Jun,2025,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 250623 1726646520 301601474284300913,1319.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-25,Jun,2025,Automobile,Van Payment,WELLS FARGO AUTO DRAFT 250624 518452242600 RINDA K SAMA,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-25,Jun,2025,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 PRNG RESTO LLC,1589.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-25,Jun,2025,Food Cost,Chicken Meat,Bayfoods,346,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-25,Jun,2025,Food Cost,Goat Meat,Aladdin,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-25,Jun,2025,Food Cost,Groceries,Singla Spices,442.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-25,Jun,2025,Food Cost,Groceries,Sukh Inc,265.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
